muni_id,muni_name_first,precip_mean_mean,precip_mean_std,precip_min_mean,precip_max_mean,precip_std_mean,precip_anomaly_mean_mean,precip_anomaly_mean_std,precip_anomaly_min_mean,precip_anomaly_max_mean,precip_anomaly_std_mean,soil_mean_mean,soil_mean_std,soil_min_mean,soil_max_mean,soil_std_mean,soil_anomaly_mean_mean,soil_anomaly_mean_std,soil_anomaly_min_mean,soil_anomaly_max_mean,soil_anomaly_std_mean,mean_distance_to_others_first,min_distance_to_others_first,max_distance_to_others_first,centroid_lon,centroid_lat,cluster,cluster_pca,cluster_spatial,cluster_hierarchical,cluster_gmm,cluster_dbscan,cluster_agglom_spatial,muni_norm,cluster_aligned
207,Inhacorá,5.380742,12.362135,4.806246,5.990417,0.523299,-1.0246367e-08,12.147447,-0.7513684,0.7825932,0.6707557,,,,,,,,,,,2.2004380045426317,0.0925906128479068,5.783124279618136,-54.0305505302093,-27.902508030115616,6,7,1,0,1,-1,3,inhacorá,8
208,Ipê,5.0883913,10.920743,3.2835286,7.560693,1.2394928,1.0119346e-08,10.737232,-2.461901,2.9544573,1.507158,0.44260544,0.039968804,0.4353978,0.44981116,0.005476976,0.00025335437,0.038401853,-0.0057029473,0.006209362,0.004618306,1.903613997585929,0.1658157705167845,6.204144056599351,-51.299122512682665,-28.717504566874364,8,8,6,5,3,-1,5,ipê,5
209,Ipiranga do Sul,5.2215395,11.680665,4.1197042,6.4638686,0.8428104,-4.784461e-09,11.480845,-1.4567926,1.5704707,1.0565118,0.4362212,0.045753866,0.43362695,0.43881544,0.0025942535,-0.0007459009,0.044211447,-0.0033440858,0.001852284,0.002598185,1.7832299628219277,0.1029520270570507,5.807119582024157,-52.418561905033506,-27.931150788402952,1,3,4,5,1,0,7,ipiranga do sul,7
210,Iraí,5.2224503,11.511716,4.1071796,6.475353,0.8211853,2.7224853e-08,11.303296,-1.445439,1.5580535,1.0195884,0.4304448,0.0508981,0.4304448,0.4304448,0.0,-0.00057052873,0.048866317,-0.00057052873,-0.00057052873,0.0,2.2419584612941517,0.1261362424608488,6.405487657677606,-53.24155718576609,-27.24933676753664,1,3,1,0,1,0,3,iraí,3
211,Itaara,5.1478615,11.837454,4.283691,6.118215,0.6781886,2.0196353e-08,11.633552,-1.1689996,1.2442929,0.8713499,0.43224856,0.04986962,0.43224856,0.43224856,0.0,-0.0010286382,0.046623114,-0.0010286382,-0.0010286382,0.0,2.0503535434856457,0.1608352706951493,4.090530349840735,-53.76203890099611,-29.57694780783296,1,3,3,0,5,1,2,itaara,0
212,Itacurubi,5.024869,11.903785,3.0870008,7.776988,1.2272981,1.2956151e-08,11.688794,-2.6722806,3.3064258,1.5021164,0.34797546,0.07465711,0.32397056,0.39201245,0.020840326,-0.003057429,0.06610532,-0.014087032,0.007587731,0.0066330107,2.955101066955257,0.2803685959019447,5.4821849687888,-55.26732543280781,-28.809997966088407,2,9,2,6,2,-1,0,itacurubi,4
213,Itapuca,5.2585506,11.697417,4.141607,6.4826574,0.8694423,6.181693e-09,11.506126,-1.4504592,1.5437176,1.0869637,0.4403102,0.042164147,0.43701228,0.44360808,0.0032978975,0.0004999124,0.040607356,-0.0022457049,0.0032455297,0.0027456172,1.5760312094996445,0.0719068305303884,5.320639785509792,-52.1955673326611,-28.775739080018436,1,3,4,5,5,0,7,itapuca,7
214,Itaqui,4.3165784,10.486529,2.0710719,8.13828,1.4134419,5.4534386e-08,10.271118,-3.3067572,4.442773,1.7317958,0.40520012,0.06605308,0.37092894,0.42708772,0.013534848,-0.0021435588,0.058724,-0.02305396,0.016607417,0.010444511,3.7854098444542887,0.4269993404824561,6.366990976453968,-56.17566029177825,-29.21373363526214,2,9,2,6,2,-1,0,itaqui,4
215,Itati,5.282048,11.497465,3.7388883,7.147141,1.2072464,1.30408315e-08,11.305188,-2.0915713,2.3122766,1.5117168,0.43962574,0.026528794,0.40235615,0.4611765,0.026609123,0.00039825705,0.026241262,-0.0053039365,0.005933182,0.0047909706,2.7323901265164734,0.0857830987320265,7.204083404460917,-50.16425525540116,-29.46221073140636,8,8,6,5,5,-1,5,itati,1
216,Itatiba do Sul,5.441288,12.026909,4.097833,6.9882,1.0487303,-8.21403e-09,11.8187275,-1.7524782,1.9086438,1.2964426,0.4316949,0.049764413,0.42857426,0.4348156,0.0031206508,-0.0012669194,0.048195567,-0.0043539573,0.0018201186,0.0030870382,2.1152153382974443,0.0848609447181868,6.365440198261675,-52.47745857979703,-27.356181729281253,1,3,4,0,1,0,7,itatiba do sul,7
217,Ivorá,5.1053166,11.610092,4.271038,6.0184207,0.66950256,7.282542e-09,11.410448,-1.1059098,1.1743,0.85767376,0.43136093,0.051671486,0.43136093,0.43136093,0.0,-0.00075255596,0.048607547,-0.00075255596,-0.00075255596,0.0,1.9460956705962589,0.1205727998789393,4.142492651411537,-53.583633061667214,-29.51357080583257,1,3,3,0,5,1,2,ivorá,0
218,Ivoti,4.5299673,10.189664,4.257499,4.8024354,0.27246812,-3.387229e-10,10.013302,-0.3714553,0.3714553,0.3714553,0.44694495,0.036665857,0.44694495,0.44694495,0.0,0.00048590126,0.035403233,0.00048590126,0.00048590126,0.0,2.019317047532284,0.0589682793671319,6.204560817604972,-51.15704320818145,-29.580648789593265,9,1,8,1,7,0,4,ivoti,5
219,Jaboticaba,5.165273,11.487266,4.2349424,6.1945534,0.7487438,2.2863795e-09,11.276286,-1.2247393,1.304987,0.9490353,0.42495146,0.054891374,0.42495146,0.42495146,0.0,-0.0009900274,0.052376665,-0.0009900274,-0.0009900274,0.0,2.007247663565883,0.0938580141161151,6.024824199994992,-53.26411177512338,-27.629546004292845,6,7,1,0,1,0,3,jaboticaba,3
220,Jacuizinho,4.9756713,11.055629,3.6385736,6.6628532,0.9513881,6.308714e-09,10.869663,-1.8321453,2.068188,1.1841235,0.42245087,0.05895224,0.40751973,0.43738198,0.014931124,-0.00054405327,0.05341763,-0.01055181,0.009463703,0.010007757,1.644086599285314,0.1365636482848029,4.6345941534533726,-53.0143283527002,-29.03509862148783,0,0,3,3,3,-1,2,jacuizinho,0
221,Jacutinga,5.1877894,11.481866,4.1335006,6.376867,0.8182461,1.6809123e-08,11.282449,-1.3855753,1.4849659,1.0217726,0.43462104,0.04757931,0.43157554,0.43766654,0.003045495,-0.0009133534,0.045964513,-0.0038485262,0.0020218194,0.0029351728,1.8454327194955409,0.0943441190297296,5.9293945455435,-52.54716945989296,-27.78665952562532,1,3,4,5,1,0,7,jacutinga,7
222,Jaguarão,3.6545548,8.891298,1.8933797,6.4466577,1.125197,1.0712111e-08,8.7526,-2.5593727,3.3137493,1.3879364,0.35757968,0.069127664,0.30961472,0.49498668,0.05692171,0.0022835932,0.058259483,-0.013952652,0.016818816,0.008928222,3.79963368974276,0.3945346167109301,5.2391368985730065,-53.335938635371264,-32.40995774798536,4,2,5,8,8,-1,8,jaguarão,2
223,Jaguari,5.003347,11.691792,3.3953693,7.1275945,1.0752759,-1.409934e-08,11.48518,-2.2466266,2.5920575,1.3420165,0.42398876,0.056008555,0.41355303,0.43407133,0.0067786975,-0.0016336613,0.050509136,-0.01122631,0.007658204,0.006222559,2.5551180617536113,0.182248946055532,4.839876924099612,-54.647828614553674,-29.458464593632712,0,0,9,3,3,-1,2,jaguari,4
224,Jaquirana,5.11454,10.908993,2.8763547,8.530414,1.5519819,1.1177856e-08,10.723076,-3.1312208,3.9784203,1.8659588,0.4491502,0.031343345,0.4372058,0.4610823,0.0076187737,0.0006762529,0.030603647,-0.010377668,0.011048404,0.006846551,2.548764143374659,0.2512431675552935,7.077168575821959,-50.361158731593875,-28.948176592321897,7,6,6,7,9,-1,6,jaquirana,1
225,Jari,5.243556,12.079258,3.4743857,7.604973,1.1383717,9.1878585e-09,11.865242,-2.4167166,2.854801,1.398239,0.42072114,0.05931049,0.41105026,0.43089628,0.006565814,-0.0018457489,0.054071434,-0.011095524,0.0072881365,0.006098202,2.2809541721045687,0.1789439721105694,4.4884969060145705,-54.29804652921718,-29.29148308506509,0,0,9,3,3,-1,2,jari,0
226,Jóia,5.247293,11.925479,3.204902,8.164505,1.2934335,2.6335705e-08,11.714485,-2.7958581,3.4651418,1.5680406,0.4242311,0.054997068,0.41101757,0.43501014,0.007327526,-0.0013389522,0.050367523,-0.012804837,0.009069437,0.006719396,2.132593967135629,0.2203095901223823,4.942022051572404,-54.15479602251629,-28.76654377772508,0,0,9,3,3,-1,2,jóia,8
227,Júlio de Castilhos,5.158943,11.405784,2.6780305,9.01097,1.5543196,-2.671677e-08,11.2128105,-3.4279928,4.481818,1.8581501,0.4284335,0.05228448,0.41054368,0.44588393,0.009521484,-0.0010397712,0.04831183,-0.01806498,0.014488788,0.00891352,1.9136446807755272,0.2642518660030695,4.400634969965483,-53.652443765258695,-29.25843528153744,0,9,9,3,2,-1,2,júlio de castilhos,0
228,Lagoa Bonita do Sul,5.1606708,11.5805855,4.3626842,6.0365095,0.6564739,1.989997e-09,11.383367,-1.070064,1.1229086,0.84141797,,,,,,,,,,,1.7492631076975926,0.0983631606422056,4.342191434245538,-53.0418393046318,-29.502659596536752,1,3,3,0,5,-1,2,lagoa bonita do sul,0
229,Lagoão,5.2326975,11.609109,3.7993283,7.0576515,1.0155909,6.6050965e-09,11.420856,-1.930425,2.2253983,1.2532349,0.44147602,0.04178848,0.43530795,0.4471,0.00501522,5.1498187e-06,0.039659083,-0.005051823,0.004787526,0.0042011794,1.6265946081477871,0.1602628679969273,4.638616881977962,-52.787475243716734,-29.238100921211817,1,3,3,5,5,0,4,lagoão,0
230,Lagoa dos Três Cantos,5.2250037,11.760419,4.3237987,6.2180576,0.7408035,-1.8460398e-08,11.568891,-1.1919599,1.2654871,0.93846077,0.4300799,0.051509563,0.4300799,0.4300799,0.0,-0.0007417047,0.048254166,-0.0007417047,-0.0007417047,0.0,1.611287570603973,0.0945019552091528,5.114426258102077,-52.83413203159986,-28.57094504380092,1,3,4,0,1,0,7,lagoa dos três cantos,7
231,Lagoa Vermelha,5.099378,10.775689,2.551456,9.090412,1.7447027,3.1098995e-08,10.583932,-3.48166,4.600227,2.0611722,0.43523175,0.045881167,0.42079377,0.44741145,0.008178339,-0.000373276,0.04406256,-0.014245453,0.011778358,0.008002712,1.9283093838527483,0.1347022138768596,6.142990069674322,-51.50169868144795,-28.226421137081775,7,6,6,3,9,-1,6,lagoa vermelha,7
232,Lajeado,4.6921973,10.274483,3.74192,5.7754326,0.7637653,-1.6851464e-08,10.102402,-1.2844617,1.3592603,0.9686488,0.43209332,0.050232116,0.43209332,0.43209332,0.0,0.00043682707,0.04688778,0.00043682707,0.00043682707,0.0,1.6639762983672388,0.0917110281458279,5.3748472813712995,-52.00726673753316,-29.44352178219676,9,1,8,1,7,-1,4,lajeado,5
233,Lajeado do Bugre,5.174535,11.502618,4.5687156,5.8145757,0.5505073,-1.6936146e-10,11.290148,-0.792629,0.8132726,0.70268995,0.42766267,0.052554656,0.42766267,0.42766267,0.0,-0.00086008245,0.050211318,-0.00086008245,-0.00086008245,0.0,1.9542726122420968,0.0741958506312357,5.952853266954732,-53.206029091481426,-27.703273398623377,6,7,1,0,1,0,3,lajeado do bugre,3
